transaction_id,customer_transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
31293,540,2019-04-19,10:34:04,3,20,746,N,1,2,63,2,1.6,0.8,N
31294,540,2019-04-19,10:34:04,3,20,746,N,7,1,20,1,7.6,7.6,N
31295,545,2019-04-19,09:18:37,3,16,8138,N,1,1,60,2,7.5,3.75,N
31296,545,2019-04-19,09:18:37,3,16,8481,N,1,5,71,1,3.75,3.75,N
31297,547,2019-04-19,08:28:29,3,20,8407,Y,1,1,53,2,6,3,N
31298,549,2019-04-19,10:07:04,3,20,8116,Y,1,1,33,1,3.5,3.5,N
31299,562,2019-04-19,10:42:53,3,14,5635,N,1,1,39,2,8.5,4.25,N
31300,562,2019-04-19,10:42:53,3,14,5274,N,1,2,63,1,0.8,0.8,N
31301,564,2019-04-19,08:40:20,3,14,105,Y,1,1,56,1,2.55,2.55,N
31302,566,2019-04-19,07:34:30,3,20,502,Y,1,1,37,2,6,3,N
31303,566,2019-04-19,07:34:30,3,20,502,Y,1,2,84,1,0.8,0.8,N
31304,568,2019-04-19,09:04:38,3,14,517,Y,1,1,23,2,5,2.5,N
31305,580,2019-04-19,08:31:26,3,20,193,Y,1,1,43,2,6,3,N
31306,589,2019-04-19,09:13:03,3,14,8019,Y,1,1,34,2,4.9,2.45,N
31307,590,2019-04-19,07:50:37,3,14,5616,N,1,1,29,1,2.5,2.5,N
31308,593,2019-04-19,07:27:49,3,20,655,Y,1,1,23,1,2.5,2.5,N
31309,594,2019-04-19,10:04:58,3,20,285,Y,1,1,50,1,2.5,2.5,N
31310,594,2019-04-19,10:04:58,3,20,285,Y,1,5,75,1,3.5,3.5,N
31311,595,2019-04-19,10:51:59,3,14,205,N,1,1,52,2,5,2.5,N
31312,603,2019-04-19,07:42:11,3,16,5659,N,1,1,51,1,3,3,N
31313,608,2019-04-19,08:27:18,3,16,525,N,1,1,43,1,3,3,N
31314,612,2019-04-19,10:44:40,3,16,5840,Y,1,1,59,2,9,4.5,N
31315,617,2019-04-19,07:33:05,3,16,556,Y,1,1,44,2,5,2.5,N
31316,627,2019-04-19,07:24:36,3,20,208,N,1,1,44,1,2.5,2.5,N
31317,627,2019-04-19,07:24:36,3,20,8361,N,7,1,9,1,22.5,22.5,N
31318,631,2019-04-19,08:31:19,3,16,295,Y,1,1,46,1,2.5,2.5,N
31319,633,2019-04-19,10:29:27,3,14,562,N,1,1,40,1,3.75,3.75,N
31320,633,2019-04-19,10:29:27,3,14,5926,N,1,2,65,1,0.8,0.8,N
31321,634,2019-04-19,10:27:34,3,20,8269,N,1,1,32,2,6,3,N
31322,634,2019-04-19,10:27:34,3,20,96,N,1,5,76,1,3.5,3.5,N
31323,641,2019-04-19,10:23:26,3,16,171,N,1,1,60,1,3.75,3.75,N
31324,641,2019-04-19,10:23:26,3,16,71,N,1,5,69,1,3.25,3.25,N
31325,648,2019-04-19,08:19:08,3,14,5435,Y,1,1,39,2,8.5,4.25,N
31326,648,2019-04-19,08:19:08,3,14,101,Y,1,2,64,2,1.6,0.8,N
31327,648,2019-04-19,08:19:08,3,14,710,Y,1,5,79,1,3.75,3.75,N
31328,652,2019-04-19,07:49:38,3,20,26,N,1,1,48,2,5,2.5,N
31329,652,2019-04-19,07:49:38,3,20,26,N,1,5,69,1,3.25,3.25,N
31330,662,2019-04-19,08:53:26,3,14,1,N,1,1,28,2,4,2,N
31331,664,2019-04-19,07:21:31,3,20,5443,N,1,1,50,2,5,2.5,N
31332,666,2019-04-19,10:21:13,3,16,643,N,1,1,61,2,9.5,4.75,N
31333,672,2019-04-19,09:36:07,3,14,769,Y,1,1,44,2,5,2.5,N
31334,672,2019-04-19,09:36:07,3,14,93,Y,1,5,70,1,3.25,3.25,N
31335,673,2019-04-19,08:35:56,3,14,64,N,1,1,30,1,3,3,N
31336,674,2019-04-19,08:28:55,3,20,5874,Y,1,1,53,2,6,3,N
31337,679,2019-04-19,10:40:17,3,20,5711,Y,1,1,48,2,5,2.5,N
31338,680,2019-04-19,09:32:05,3,20,85,N,1,1,59,2,9,4.5,N
31339,683,2019-04-19,07:13:30,3,20,8065,Y,1,1,38,2,7.5,3.75,N
31340,683,2019-04-19,07:13:30,3,20,301,Y,1,2,84,1,0.8,0.8,N
31341,686,2019-04-19,09:02:02,3,20,758,Y,1,1,40,2,7.5,3.75,N
31342,686,2019-04-19,09:02:02,3,20,94,Y,1,2,84,2,1.6,0.8,N
31343,687,2019-04-19,08:00:43,3,14,8451,N,1,1,32,2,6,3,N
31344,687,2019-04-19,08:00:43,3,14,6,N,1,5,70,1,3.25,3.25,N
31345,688,2019-04-19,09:18:22,3,16,694,Y,1,1,42,2,5,2.5,N
31346,689,2019-04-19,10:26:03,3,14,5325,N,1,1,44,1,2.5,2.5,N
31347,691,2019-04-19,10:21:27,3,20,8312,Y,1,1,44,1,2.5,2.5,N
31348,692,2019-04-19,07:29:41,3,20,88,Y,1,1,55,1,4,4,N
31349,692,2019-04-19,07:29:41,3,20,88,Y,1,5,72,1,3.25,3.25,N
31350,700,2019-04-19,07:49:57,3,20,574,N,1,1,52,2,5,2.5,N
31351,702,2019-04-19,10:09:44,3,16,502,Y,1,1,37,1,3,3,N
31352,702,2019-04-19,10:09:44,3,16,502,Y,1,2,65,1,0.8,0.8,N
31353,703,2019-04-19,08:27:52,3,20,5645,Y,1,1,57,1,3.1,3.1,N
31354,703,2019-04-19,08:27:52,3,20,5681,Y,7,1,6,1,21,21,N
31355,709,2019-04-19,08:25:39,3,20,5287,Y,1,1,59,1,4.5,4.5,N
31356,711,2019-04-19,09:53:12,3,20,5447,N,1,1,54,2,5,2.5,N
31357,712,2019-04-19,09:57:01,3,16,8168,Y,1,1,29,2,5,2.5,N
31358,713,2019-04-19,07:33:01,3,16,110,Y,1,1,52,1,2.5,2.5,N
31359,718,2019-04-19,10:51:47,3,16,339,Y,1,1,59,1,4.5,4.5,N
31360,719,2019-04-19,08:43:53,3,14,8161,N,1,1,41,2,8.5,4.25,N
31361,719,2019-04-19,08:43:53,3,14,8084,N,1,2,65,1,0.8,0.8,N
31362,727,2019-04-19,09:57:06,3,16,574,N,1,1,50,1,2.5,2.5,N
31363,729,2019-04-19,09:39:41,3,14,512,N,1,1,57,2,6.2,3.1,N
31364,732,2019-04-19,07:51:22,3,20,5042,N,1,1,55,2,8,4,N
31365,736,2019-04-19,10:50:50,3,14,8444,Y,1,1,56,2,5.1,2.55,N
31366,741,2019-04-19,10:58:22,3,14,5941,Y,1,1,49,2,6,3,N
31367,741,2019-04-19,10:58:22,3,14,8146,Y,9,1,83,1,14,14,N
31368,743,2019-04-19,10:53:26,3,20,5232,Y,1,1,30,2,6,3,N
31369,743,2019-04-19,10:53:26,3,20,5238,Y,7,1,18,1,10.95,10.95,N
31370,747,2019-04-19,09:51:22,3,14,276,Y,1,1,26,2,6,3,N
31371,747,2019-04-19,09:51:22,3,14,8105,Y,1,5,70,1,3.25,3.25,N
31372,749,2019-04-19,09:57:42,3,20,769,N,1,1,42,1,2.5,2.5,N
31373,751,2019-04-19,08:35:06,3,20,8067,Y,1,1,52,1,2.5,2.5,N
31374,751,2019-04-19,08:35:06,3,20,486,Y,1,5,73,1,3.75,3.75,N
31375,755,2019-04-19,08:06:51,3,14,377,Y,1,1,31,2,4.4,2.2,N
31376,756,2019-04-19,08:16:19,3,20,8464,N,1,1,34,2,4.9,2.45,N
31377,762,2019-04-19,08:48:00,3,14,5176,Y,1,1,28,2,4,2,N
31378,762,2019-04-19,08:48:00,3,14,5527,Y,1,5,73,1,3.75,3.75,N
31379,764,2019-04-19,08:50:26,3,16,5242,Y,1,1,23,2,5,2.5,N
31380,773,2019-04-19,09:07:25,3,14,28,N,1,1,47,2,6,3,N
31381,774,2019-04-19,10:27:17,3,16,5609,N,1,1,37,1,3,3,N
31382,774,2019-04-19,10:27:17,3,16,317,N,1,2,84,1,0.8,0.8,N
31383,774,2019-04-19,10:27:17,3,16,570,N,1,5,70,1,3.25,3.25,N
31384,786,2019-04-19,09:56:38,3,20,5725,N,1,1,27,1,3.5,3.5,N
31385,791,2019-04-19,10:20:39,3,14,396,Y,1,1,26,2,6,3,N
31386,796,2019-04-19,08:26:40,3,20,5142,N,1,1,45,2,6,3,N
31387,796,2019-04-19,08:26:40,3,20,738,N,7,1,10,1,10,10,N
31388,803,2019-04-19,10:45:52,3,16,5660,Y,1,1,45,1,3,3,N
31389,816,2019-04-19,09:48:56,3,14,669,Y,1,1,59,1,4.5,4.5,N
31390,827,2019-04-19,10:19:03,3,14,634,Y,1,1,24,2,6,3,N
31391,827,2019-04-19,10:19:03,3,14,634,Y,1,5,79,1,3.75,3.75,N
31392,827,2019-04-19,10:19:03,3,14,634,Y,7,1,10,1,10,10,N
31393,829,2019-04-19,07:01:12,3,16,334,N,1,1,40,1,3.75,3.75,N
31394,829,2019-04-19,07:01:12,3,16,5129,N,1,2,65,2,1.6,0.8,N
31395,836,2019-04-19,10:58:54,3,16,103,N,1,1,60,2,7.5,3.75,N
31396,838,2019-04-19,08:40:02,3,20,146,N,1,1,25,2,4.4,2.2,N
31397,840,2019-04-19,10:12:02,3,20,355,N,1,1,36,1,3.75,3.75,N
31398,843,2019-04-19,07:40:54,3,14,5838,Y,1,1,41,1,4.25,4.25,N
31399,843,2019-04-19,07:40:54,3,14,100,Y,1,2,65,1,0.8,0.8,N
31400,843,2019-04-19,07:40:54,3,14,295,Y,1,5,73,1,3.75,3.75,N
31401,846,2019-04-19,08:01:21,3,14,4,Y,1,1,28,1,2,2,N
31402,849,2019-04-19,10:24:58,3,14,5628,N,1,1,51,2,6,3,N
31403,849,2019-04-19,10:24:58,3,14,5348,N,1,5,74,1,3.5,3.5,N
31404,852,2019-04-19,08:14:41,3,16,520,N,1,1,61,2,9.5,4.75,N
31405,853,2019-04-19,07:30:55,3,14,674,Y,1,1,61,1,4.75,4.75,N
31406,862,2019-04-19,07:09:23,3,20,21,Y,1,1,42,1,2.5,2.5,N
31407,868,2019-04-19,07:11:51,3,14,765,N,1,1,41,1,4.25,4.25,N
31408,868,2019-04-19,07:11:51,3,14,765,N,1,2,64,2,1.6,0.8,N
31409,872,2019-04-19,08:35:45,3,14,564,N,1,1,59,1,4.5,4.5,N
31410,878,2019-04-19,08:03:41,3,20,5604,N,1,1,58,2,7,3.5,N
31411,878,2019-04-19,08:03:41,3,20,84,N,1,5,71,1,3.75,3.75,N
31412,879,2019-04-19,08:29:01,3,16,5643,Y,1,1,33,2,7,3.5,N
31413,880,2019-04-19,08:04:32,3,14,5,Y,1,1,57,2,6.2,3.1,N
31414,881,2019-04-19,07:04:06,3,14,5690,N,1,1,26,1,3,3,N
31415,890,2019-04-19,09:44:36,3,20,5571,N,1,1,45,1,3,3,N
31416,892,2019-04-19,08:48:53,3,14,37,Y,1,1,22,2,4,2,N
31417,892,2019-04-19,08:48:53,3,14,8060,Y,1,5,70,1,3.25,3.25,N
31418,895,2019-04-19,07:48:24,3,16,8402,N,1,1,49,1,3,3,N
31419,899,2019-04-19,07:39:31,3,20,690,N,1,1,45,1,3,3,N
31420,906,2019-04-19,10:52:37,3,14,522,Y,1,1,33,2,7,3.5,N
31421,906,2019-04-19,10:52:37,3,14,775,Y,7,1,6,1,21,21,N
31422,907,2019-04-19,07:24:30,3,20,8471,Y,1,1,36,2,7.5,3.75,N
31423,907,2019-04-19,07:24:30,3,20,5926,Y,1,5,73,1,3.75,3.75,N
31424,909,2019-04-19,09:18:52,3,14,457,N,1,1,57,2,6.2,3.1,N
31425,912,2019-04-19,08:26:11,3,20,21,Y,1,1,57,1,3.1,3.1,N
31426,915,2019-04-19,08:05:29,3,16,5748,N,1,1,30,1,3,3,N
31427,915,2019-04-19,08:05:29,3,16,431,N,7,1,13,1,8.95,8.95,N
31428,918,2019-04-19,07:32:20,3,14,5555,N,1,1,42,1,2.5,2.5,N
31429,923,2019-04-19,07:07:12,3,16,8029,Y,1,1,27,1,3.5,3.5,N
31430,925,2019-04-19,07:41:35,3,16,8085,Y,1,1,39,2,8.5,4.25,N
31431,925,2019-04-19,07:41:35,3,16,5406,Y,1,2,63,2,1.6,0.8,N
31432,925,2019-04-19,07:41:35,3,16,5702,Y,7,1,5,1,15,15,N
31433,927,2019-04-19,09:00:25,3,16,5609,Y,1,1,45,2,6,3,N
31434,928,2019-04-19,08:16:41,3,20,528,N,1,1,51,2,6,3,N
31435,928,2019-04-19,08:16:41,3,20,221,N,1,5,75,1,3.5,3.5,N
31436,929,2019-04-19,07:10:05,3,20,5936,N,1,1,36,2,7.5,3.75,N
31437,933,2019-04-19,09:13:11,3,20,5155,Y,1,1,33,1,3.5,3.5,N
31438,935,2019-04-19,10:58:58,3,14,5271,Y,1,1,31,2,4.4,2.2,N
31439,937,2019-04-19,08:55:45,3,16,652,N,1,1,27,1,3.5,3.5,N
31440,940,2019-04-19,09:13:16,3,14,8211,Y,1,1,48,1,2.5,2.5,N
31441,940,2019-04-19,09:13:16,3,14,5229,Y,1,5,76,1,3.5,3.5,N
31442,941,2019-04-19,08:24:36,3,16,8152,N,1,1,23,1,2.5,2.5,N
31443,942,2019-04-19,09:57:48,3,16,527,N,1,1,59,1,4.5,4.5,N
31444,942,2019-04-19,09:57:48,3,16,5321,N,1,5,78,1,4.5,4.5,N
31445,946,2019-04-19,09:59:05,3,16,762,N,1,1,58,2,7,3.5,N
31446,953,2019-04-19,07:51:39,3,16,141,N,1,1,34,2,4.9,2.45,N
31447,956,2019-04-19,07:06:37,3,20,585,N,1,1,51,1,3,3,N
31448,959,2019-04-19,09:17:40,3,14,718,Y,1,1,24,1,3,3,N
31449,959,2019-04-19,09:17:40,3,14,718,Y,7,1,11,1,8.95,8.95,N
31450,961,2019-04-19,09:32:07,3,16,698,N,1,1,45,1,3,3,N
31451,961,2019-04-19,09:32:07,3,16,698,N,1,5,78,1,4.5,4.5,N
31452,964,2019-04-19,07:47:12,3,20,240,Y,1,1,44,2,5,2.5,N
31453,967,2019-04-19,09:31:15,3,20,8250,Y,1,1,41,2,8.5,4.25,N
31454,967,2019-04-19,09:31:15,3,20,8447,Y,1,2,63,1,0.8,0.8,N
31455,967,2019-04-19,09:31:15,3,20,458,Y,1,5,76,1,3.5,3.5,N
31456,968,2019-04-19,07:46:21,3,20,8413,N,1,1,22,2,4,2,N
31457,976,2019-04-19,09:03:35,3,20,8435,N,1,1,52,1,2.5,2.5,N
31458,978,2019-04-19,10:31:46,3,14,5715,N,1,1,39,2,8.5,4.25,N
31459,978,2019-04-19,10:31:46,3,14,5595,N,1,2,84,1,0.8,0.8,N
31460,978,2019-04-19,10:31:46,3,14,5879,N,1,5,75,1,3.5,3.5,N
31461,983,2019-04-19,09:02:04,3,20,5043,N,1,1,28,2,4,2,N
31462,1002,2019-04-19,10:34:03,3,20,5901,N,1,1,58,1,3.5,3.5,N
31463,1005,2019-04-19,09:01:31,3,16,628,N,1,1,60,1,3.75,3.75,N
31464,1005,2019-04-19,09:01:31,3,16,5712,N,1,5,79,1,3.75,3.75,N
31465,1006,2019-04-19,09:10:10,3,20,93,N,1,1,35,1,3.1,3.1,N
31466,1006,2019-04-19,09:10:10,3,20,5515,N,1,5,73,1,3.75,3.75,N
31467,1010,2019-04-19,08:04:32,3,20,5569,Y,1,1,23,1,2.5,2.5,N
31468,1011,2019-04-19,08:48:43,3,14,309,N,1,1,49,1,3,3,N
31469,1012,2019-04-19,07:22:09,3,20,16,N,1,1,37,1,3,3,N
31470,1012,2019-04-19,07:22:09,3,20,5926,N,1,2,65,1,0.8,0.8,N
31471,1021,2019-04-19,07:34:48,3,14,8179,N,1,1,42,2,5,2.5,N
31472,1022,2019-04-19,10:36:20,3,20,63,N,1,1,41,2,8.5,4.25,N
31473,1022,2019-04-19,10:36:20,3,20,5628,N,1,2,84,1,0.8,0.8,N
31474,1022,2019-04-19,10:36:20,3,20,5560,N,1,5,71,1,3.75,3.75,N
31475,1025,2019-04-19,09:04:05,3,16,8479,N,1,1,22,2,4,2,N
31476,1025,2019-04-19,09:04:05,3,16,791,N,1,5,71,1,3.75,3.75,N
31477,1030,2019-04-19,10:47:03,3,16,10,Y,1,1,35,1,3.1,3.1,N
31478,1044,2019-04-19,07:11:00,3,20,5752,Y,1,1,22,2,4,2,N
31479,1045,2019-04-19,10:11:54,3,20,342,N,1,1,38,2,7.5,3.75,N
31480,1045,2019-04-19,10:11:54,3,20,342,N,1,2,65,2,1.6,0.8,N
31481,1050,2019-04-19,10:28:07,3,16,209,N,1,1,27,2,7,3.5,N
31482,1056,2019-04-19,10:15:41,3,14,469,Y,1,1,46,2,5,2.5,N
31483,1066,2019-04-19,08:11:17,3,14,765,N,1,1,52,2,5,2.5,N
31484,1067,2019-04-19,10:56:51,3,16,5863,N,1,1,27,2,7,3.5,N
31485,1073,2019-04-19,10:05:08,3,14,358,N,1,1,29,1,2.5,2.5,N
31486,1076,2019-04-19,09:19:43,3,16,302,Y,1,1,29,2,5,2.5,N
31487,1077,2019-04-19,09:02:31,3,14,8343,N,1,1,50,2,5,2.5,N
31488,1080,2019-04-19,07:14:09,3,20,611,N,1,1,37,1,3,3,N
31489,1080,2019-04-19,07:14:09,3,20,8501,N,1,2,64,2,1.6,0.8,N
31490,1086,2019-04-19,09:05:07,3,16,8010,Y,1,1,61,1,4.75,4.75,N
31491,1087,2019-04-19,07:11:01,3,16,741,Y,1,1,58,1,3.5,3.5,N
31492,1094,2019-04-19,08:01:37,3,16,670,Y,1,1,59,1,4.5,4.5,N
31493,1097,2019-04-19,09:26:48,3,14,163,Y,1,1,28,2,4,2,N
31494,1100,2019-04-19,08:39:33,3,20,498,N,1,1,55,2,8,4,N
31495,1101,2019-04-19,10:32:36,3,20,384,Y,1,1,39,2,8.5,4.25,N
31496,1101,2019-04-19,10:32:36,3,20,5837,Y,1,2,64,2,1.6,0.8,N
31497,1105,2019-04-19,09:16:37,3,16,100,N,1,1,22,2,4,2,N
31498,1105,2019-04-19,09:16:37,3,16,100,N,1,5,79,1,3.75,3.75,N
31499,1106,2019-04-19,10:41:35,3,16,679,Y,1,1,28,1,2,2,N
31500,1108,2019-04-19,09:56:38,3,20,8051,N,1,1,35,1,3.1,3.1,N
31501,1110,2019-04-19,07:33:14,3,14,5462,Y,1,1,59,2,9,4.5,N
31502,1127,2019-04-19,09:21:45,3,16,516,N,1,1,48,1,2.5,2.5,N
31503,1128,2019-04-19,09:03:38,3,14,606,Y,1,1,42,1,2.5,2.5,N
31504,1135,2019-04-19,09:07:11,3,14,558,Y,1,1,31,1,2.2,2.2,N
31505,1143,2019-04-19,09:54:12,3,16,340,N,1,1,27,2,7,3.5,N
31506,1145,2019-04-19,08:03:48,3,14,5289,Y,1,1,35,2,6.2,3.1,N
31507,1145,2019-04-19,08:03:48,3,14,364,Y,7,1,12,1,8.95,8.95,N
31508,1146,2019-04-19,09:51:26,3,20,463,Y,1,1,40,1,3.75,3.75,N
31509,1146,2019-04-19,09:51:26,3,20,5549,Y,1,2,63,1,0.8,0.8,N
31510,1149,2019-04-19,10:43:02,3,20,8339,N,1,1,28,1,2,2,N
31511,1151,2019-04-19,10:50:03,3,14,232,Y,1,1,47,1,3,3,N
31512,1153,2019-04-19,10:08:34,3,14,629,N,1,1,34,1,2.45,2.45,N
31513,1158,2019-04-19,10:13:45,3,14,69,N,1,1,44,2,5,2.5,N
31514,1158,2019-04-19,10:13:45,3,14,69,N,1,5,73,1,3.75,3.75,N
31515,1160,2019-04-19,08:42:39,3,14,5736,Y,1,1,34,2,4.9,2.45,N
31516,1164,2019-04-19,10:01:26,3,14,491,N,1,1,31,2,4.4,2.2,N
31517,1166,2019-04-19,10:05:40,3,20,709,Y,1,1,29,2,5,2.5,N
31518,1168,2019-04-19,08:30:49,3,14,152,N,1,1,35,2,6.2,3.1,N
31519,1171,2019-04-19,09:51:00,3,16,29,N,1,1,56,2,5.1,2.55,N
31520,1171,2019-04-19,09:51:00,3,16,502,N,1,5,72,1,3.25,3.25,N
31521,1171,2019-04-19,09:51:00,3,16,32,N,7,1,10,1,10,10,N
31522,1176,2019-04-19,09:01:22,3,14,369,Y,1,1,48,2,5,2.5,N
31523,1180,2019-04-19,10:39:05,3,20,547,N,1,1,36,1,3.75,3.75,N
31524,1180,2019-04-19,10:39:05,3,20,547,N,1,5,75,1,3.5,3.5,N
31525,1186,2019-04-19,07:11:32,3,14,184,Y,1,1,37,2,6,3,N
31526,1186,2019-04-19,07:11:32,3,14,8172,Y,1,2,63,2,1.6,0.8,N
31527,1189,2019-04-19,10:23:46,3,16,8103,Y,1,1,31,1,2.2,2.2,N
31528,1189,2019-04-19,10:23:46,3,16,8046,Y,1,5,72,1,3.25,3.25,N
31529,1191,2019-04-19,10:08:24,3,20,5649,Y,1,1,56,1,2.55,2.55,N
31530,1191,2019-04-19,10:08:24,3,20,5647,Y,1,5,70,1,3.25,3.25,N
31531,1194,2019-04-19,08:27:41,3,14,8437,N,1,1,42,2,5,2.5,N
31532,1198,2019-04-19,08:16:16,3,20,670,Y,1,1,44,1,2.5,2.5,N
31533,1199,2019-04-19,07:53:17,3,16,683,Y,1,1,55,2,8,4,N
31534,1199,2019-04-19,07:53:17,3,16,8440,Y,1,5,79,1,3.75,3.75,N
31535,1201,2019-04-19,10:28:31,3,16,416,N,1,1,22,2,4,2,N
31536,1210,2019-04-19,09:46:06,3,14,461,Y,1,1,37,1,3,3,N
31537,1210,2019-04-19,09:46:06,3,14,5581,Y,1,5,69,1,3.25,3.25,N
31538,1212,2019-04-19,18:44:44,3,12,338,N,1,1,47,2,6,3,N
31539,1213,2019-04-19,16:27:52,3,12,429,Y,1,1,29,2,5,2.5,N
31540,1214,2019-04-19,19:24:53,3,17,356,N,1,1,35,2,6.2,3.1,N
31541,1218,2019-04-19,13:07:09,3,12,5756,N,1,1,35,2,6.2,3.1,N
31542,1219,2019-04-19,12:33:40,3,17,5593,N,1,1,26,1,3,3,N
31543,1220,2019-04-19,13:44:18,3,12,5029,N,1,1,51,2,6,3,N
31544,1224,2019-04-19,17:28:18,3,12,226,Y,1,1,24,1,3,3,N
31545,1225,2019-04-19,14:34:45,3,17,5011,N,1,1,46,1,2.5,2.5,N
31546,1226,2019-04-19,13:51:39,3,12,8340,Y,1,1,54,1,2.5,2.5,N
31547,1228,2019-04-19,14:21:46,3,12,8328,Y,1,1,44,2,5,2.5,N
31548,1230,2019-04-19,13:19:23,3,17,280,N,1,1,42,2,5,2.5,N
31549,1231,2019-04-19,19:43:33,3,17,475,N,1,1,47,1,3,3,N
31550,1231,2019-04-19,19:43:33,3,17,475,N,1,5,77,1,3,3,N
31551,1243,2019-04-19,12:17:21,3,17,281,Y,1,1,24,2,6,3,N
31552,1244,2019-04-19,16:09:04,3,12,5586,Y,1,1,26,1,3,3,N
31553,1250,2019-04-19,12:24:35,3,12,720,N,1,1,53,1,3,3,N
31554,1252,2019-04-19,16:47:38,3,12,466,N,1,1,56,1,2.55,2.55,N
31555,1253,2019-04-19,19:57:05,3,17,5773,N,1,1,42,2,5,2.5,N
31556,1255,2019-04-19,19:37:12,3,12,231,Y,1,1,61,1,4.75,4.75,N
31557,1255,2019-04-19,19:37:12,3,12,642,Y,7,1,8,1,45,45,N
31558,1256,2019-04-19,18:06:48,3,12,8135,Y,1,1,58,2,7,3.5,N
31559,1262,2019-04-19,16:20:32,3,12,320,Y,1,1,29,1,2.5,2.5,N
31560,1264,2019-04-19,12:46:11,3,12,402,Y,1,1,60,2,7.5,3.75,N
31561,1269,2019-04-19,12:26:35,3,17,5904,Y,1,1,56,1,2.55,2.55,N
31562,1273,2019-04-19,17:49:05,3,12,5688,N,1,1,35,1,3.1,3.1,N
31563,1275,2019-04-19,15:00:09,3,12,584,N,1,1,45,1,3,3,N
31564,1275,2019-04-19,15:00:09,3,12,5519,N,1,5,77,1,3,3,N
31565,1286,2019-04-19,13:00:08,3,12,434,Y,1,1,36,1,3.75,3.75,N
31566,1289,2019-04-19,18:52:13,3,17,8195,Y,1,1,23,1,2.5,2.5,N
31567,1290,2019-04-19,16:29:49,3,17,187,Y,1,1,60,1,3.75,3.75,N
31568,1292,2019-04-19,13:20:46,3,17,220,N,1,1,32,1,3,3,N
31569,1306,2019-04-19,17:18:26,3,12,8385,N,1,1,42,2,5,2.5,N
31570,1306,2019-04-19,17:18:26,3,12,5213,N,1,5,71,1,3.75,3.75,N
31571,1307,2019-04-19,13:46:14,3,17,236,N,1,1,49,1,3,3,N
31572,1310,2019-04-19,18:17:42,3,17,5790,Y,1,1,40,1,3.75,3.75,N
31573,1311,2019-04-19,12:51:45,3,17,583,N,1,1,56,2,5.1,2.55,N
31574,1313,2019-04-19,11:47:02,3,17,5379,Y,1,1,32,1,3,3,N
31575,1321,2019-04-19,17:22:14,3,17,649,N,1,1,47,1,3,3,N
31576,1323,2019-04-19,18:36:18,3,12,5074,Y,1,1,22,2,4,2,N
31577,1323,2019-04-19,18:36:18,3,12,5293,Y,1,5,74,1,3.5,3.5,N
31578,1326,2019-04-19,11:37:58,3,17,5409,Y,1,1,56,1,2.55,2.55,N
31579,1327,2019-04-19,12:16:44,3,12,5570,N,1,1,34,1,2.45,2.45,N
31580,1329,2019-04-19,17:08:38,3,12,548,Y,1,1,57,1,3.1,3.1,N
31581,1329,2019-04-19,17:08:38,3,12,548,Y,1,5,76,1,3.5,3.5,N
31582,1340,2019-04-19,13:28:02,3,17,5541,N,1,1,48,2,5,2.5,N
31583,1345,2019-04-19,14:37:52,3,12,367,Y,1,1,24,2,6,3,N
31584,1346,2019-04-19,14:50:20,3,17,5339,N,1,1,24,1,3,3,N
31585,1359,2019-04-19,13:01:03,3,17,8421,Y,1,1,46,2,5,2.5,N
31586,1361,2019-04-19,17:46:26,3,12,8471,Y,1,1,43,2,6,3,N
31587,1361,2019-04-19,17:46:26,3,12,5694,Y,1,5,77,1,3,3,N
31588,1364,2019-04-19,11:29:47,3,17,8057,N,1,1,35,1,3.1,3.1,N
31589,1370,2019-04-19,16:24:10,3,12,173,N,1,1,45,1,3,3,N
31590,1370,2019-04-19,16:24:10,3,12,5174,N,1,5,72,1,3.25,3.25,N
31591,1370,2019-04-19,16:24:10,3,12,5098,N,7,1,12,1,8.95,8.95,N
31592,1371,2019-04-19,17:36:45,3,17,515,Y,1,1,46,1,2.5,2.5,N
31593,1373,2019-04-19,13:20:25,3,17,8269,N,1,1,25,1,2.2,2.2,N
31594,1374,2019-04-19,18:34:27,3,12,5445,N,1,1,47,1,3,3,N
31595,1379,2019-04-19,19:28:50,3,12,8335,N,1,1,39,1,4.25,4.25,N
31596,1379,2019-04-19,19:28:50,3,12,8278,N,1,5,76,1,3.5,3.5,N
31597,1381,2019-04-19,12:05:19,3,12,8412,N,1,1,26,2,6,3,N
31598,1381,2019-04-19,12:05:19,3,12,8081,N,1,5,75,1,3.5,3.5,N
31599,1387,2019-04-19,18:47:05,3,12,133,Y,1,1,54,1,2.5,2.5,N
31600,1393,2019-04-19,14:23:43,3,12,709,Y,1,1,59,1,4.5,4.5,N
31601,1394,2019-04-19,19:01:41,3,12,5597,N,1,1,54,2,5,2.5,N
31602,1397,2019-04-19,15:23:02,3,12,491,N,1,1,46,1,2.5,2.5,N
31603,1401,2019-04-19,17:07:46,3,12,5881,Y,1,1,42,1,2.5,2.5,N
31604,1410,2019-04-19,13:09:51,3,12,602,Y,1,1,28,2,4,2,N
31605,1417,2019-04-19,18:49:02,3,17,5042,N,1,1,43,1,3,3,N
31606,1421,2019-04-19,13:34:47,3,17,208,Y,1,1,44,1,2.5,2.5,N
31607,1424,2019-04-19,11:20:50,3,17,387,Y,1,1,36,2,7.5,3.75,N
